player_id,season_id,league_id,team_id,team_abbreviation,player_age,gp,gs,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,player_name
200746,2017-18,00,1610612759,SAS,32.0,75,75,2509.0,687,1347,0.51,27.0,92.0,0.293,334,399,0.837,246.0,389.0,635.0,152,43.0,90.0,111.0,161,1735,LaMarcus Aldridge
200746,2018-19,00,1610612759,SAS,33.0,81,81,2687.0,684,1319,0.519,10.0,42.0,0.238,349,412,0.847,251.0,493.0,744.0,194,43.0,107.0,144.0,179,1727,LaMarcus Aldridge
200746,2019-20,00,1610612759,SAS,34.0,53,53,1754.0,391,793,0.493,61.0,157.0,0.389,158,191,0.827,103.0,289.0,392.0,129,36.0,87.0,74.0,128,1001,LaMarcus Aldridge
200746,2020-21,00,1610612759,SAS,35.0,21,18,544.0,115,248,0.464,27.0,75.0,0.36,31,37,0.838,17.0,77.0,94.0,36,8.0,18.0,20.0,36,288,LaMarcus Aldridge
200746,2020-21,00,1610612751,BKN,35.0,5,5,130.0,25,48,0.521,4.0,5.0,0.8,10,10,1.0,2.0,22.0,24.0,13,3.0,11.0,7.0,11,64,LaMarcus Aldridge
200746,2020-21,00,0,TOT,35.0,26,23,674.0,140,296,0.473,31.0,80.0,0.388,41,47,0.872,19.0,99.0,118.0,49,11.0,29.0,27.0,47,352,LaMarcus Aldridge
200746,2021-22,00,1610612751,BKN,36.0,47,12,1050.0,252,458,0.55,14.0,46.0,0.304,89,102,0.873,73.0,185.0,258.0,42,14.0,47.0,44.0,78,607,LaMarcus Aldridge
76021,1984-85,00,1610612744,GOS,26.0,74,4,1114.0,161,337,0.478,0.0,1.0,0.0,55,75,0.733,87.0,183.0,270.0,36,15.0,15.0,72.0,171,377,Chuck Aleksinas
1626146,2015-16,00,1610612757,POR,20.0,8,0,36.0,5,10,0.5,0.0,0.0,0.0,0,0,0.0,2.0,4.0,6.0,0,1.0,2.0,1.0,1,10,Cliff Alexander
724,1995-96,00,1610612759,SAN,23.0,60,0,560.0,63,155,0.406,26.0,66.0,0.394,16,25,0.64,9.0,33.0,42.0,121,27.0,2.0,68.0,94,168,Cory Alexander
724,1996-97,00,1610612759,SAS,24.0,80,6,1451.0,194,490,0.396,94.0,252.0,0.373,95,129,0.736,29.0,94.0,123.0,254,82.0,16.0,146.0,148,577,Cory Alexander
724,1997-98,00,1610612759,SAS,25.0,37,3,501.0,60,145,0.414,20.0,64.0,0.313,25,37,0.676,7.0,40.0,47.0,71,25.0,5.0,47.0,53,165,Cory Alexander
724,1997-98,00,1610612743,DEN,25.0,23,19,797.0,111,255,0.435,46.0,112.0,0.411,55,65,0.846,10.0,89.0,99.0,138,45.0,6.0,65.0,45,323,Cory Alexander
724,1997-98,00,0,TOT,25.0,60,22,1298.0,171,400,0.428,66.0,176.0,0.375,80,102,0.784,17.0,129.0,146.0,209,70.0,11.0,112.0,98,488,Cory Alexander
724,1998-99,00,1610612743,DEN,26.0,36,4,778.0,97,260,0.373,30.0,105.0,0.286,37,44,0.841,7.0,67.0,74.0,119,35.0,5.0,69.0,77,261,Cory Alexander
724,1999-00,00,1610612743,DEN,27.0,29,2,329.0,28,98,0.286,9.0,35.0,0.257,17,22,0.773,8.0,34.0,42.0,58,24.0,2.0,28.0,39,82,Cory Alexander
724,2000-01,00,1610612753,ORL,28.0,26,0,223.0,18,56,0.321,4.0,16.0,0.25,12,18,0.667,0.0,25.0,25.0,36,16.0,0.0,25.0,29,52,Cory Alexander
724,2004-05,00,1610612766,CHA,32.0,16,1,201.0,16,49,0.327,8.0,19.0,0.421,9,12,0.75,8.0,21.0,29.0,37,9.0,1.0,19.0,29,49,Cory Alexander
2042,2000-01,00,1610612742,DAL,24.0,38,6,472.0,62,178,0.348,3.0,10.0,0.3,33,45,0.733,20.0,43.0,63.0,21,16.0,3.0,21.0,76,160,Courtney Alexander
2042,2000-01,00,1610612764,WAS,24.0,27,18,910.0,177,395,0.448,14.0,36.0,0.389,90,105,0.857,22.0,58.0,80.0,41,29.0,2.0,54.0,63,458,Courtney Alexander
2042,2000-01,00,0,TOT,24.0,65,24,472.0,239,573,0.417,17.0,46.0,0.37,123,150,0.82,42.0,101.0,143.0,62,45.0,5.0,75.0,139,618,Courtney Alexander
2042,2001-02,00,1610612764,WAS,25.0,56,28,1325.0,223,474,0.47,5.0,18.0,0.278,98,121,0.81,43.0,105.0,148.0,86,35.0,7.0,60.0,113,549,Courtney Alexander
2042,2002-03,00,1610612740,NOH,26.0,66,7,1360.0,193,505,0.382,19.0,57.0,0.333,118,146,0.808,39.0,79.0,118.0,79,31.0,6.0,68.0,125,523,Courtney Alexander
